,Shutter B,Gain B,Mean Illumination B,Contrast B,Shutter I,Gain I,Mean Illumination I,Contrast I,numFeatures I,numMatches B-I,name I,FileLocation
28,520.0,16.0,60.13431640625,235.0,304.0,16.0,37.501875000000005,214.0,535,54,2015-02-22TNQ_1_0028.png,2015-02-22TNQ_1/
29,520.0,16.0,60.13431640625,235.0,315.0,16.0,38.412122395833336,204.0,546,62,2015-02-22TNQ_1_0029.png,2015-02-22TNQ_1/
30,520.0,16.0,60.13431640625,235.0,325.0,16.0,39.24723958333334,194.0,542,58,2015-02-22TNQ_1_0030.png,2015-02-22TNQ_1/
31,520.0,16.0,60.13431640625,235.0,336.0,16.0,40.180774739583335,200.0,563,50,2015-02-22TNQ_1_0031.png,2015-02-22TNQ_1/
32,520.0,16.0,60.13431640625,235.0,347.0,16.0,41.218583984375,203.0,570,67,2015-02-22TNQ_1_0032.png,2015-02-22TNQ_1/
33,520.0,16.0,60.13431640625,235.0,358.0,16.0,42.02853190104167,206.0,568,62,2015-02-22TNQ_1_0033.png,2015-02-22TNQ_1/
34,520.0,16.0,60.13431640625,235.0,369.0,16.0,43.154716796875,210.0,597,67,2015-02-22TNQ_1_0034.png,2015-02-22TNQ_1/
35,520.0,16.0,60.13431640625,235.0,380.0,16.0,44.054082031250005,216.0,603,58,2015-02-22TNQ_1_0035.png,2015-02-22TNQ_1/
36,520.0,16.0,60.13431640625,235.0,390.0,16.0,45.00531901041667,216.0,605,70,2015-02-22TNQ_1_0036.png,2015-02-22TNQ_1/
37,520.0,16.0,60.13431640625,235.0,401.0,16.0,45.9820703125,221.0,617,71,2015-02-22TNQ_1_0037.png,2015-02-22TNQ_1/
38,520.0,16.0,60.13431640625,235.0,412.0,16.0,46.87699869791667,226.0,627,72,2015-02-22TNQ_1_0038.png,2015-02-22TNQ_1/
39,520.0,16.0,60.13431640625,235.0,423.0,16.0,47.63087565104167,228.0,621,67,2015-02-22TNQ_1_0039.png,2015-02-22TNQ_1/
40,520.0,16.0,60.13431640625,235.0,434.0,16.0,48.65075520833334,228.0,625,66,2015-02-22TNQ_1_0040.png,2015-02-22TNQ_1/
41,520.0,16.0,60.13431640625,235.0,444.0,16.0,49.65592447916667,229.0,631,76,2015-02-22TNQ_1_0041.png,2015-02-22TNQ_1/
42,520.0,16.0,60.13431640625,235.0,455.0,16.0,50.25410481770834,229.0,647,70,2015-02-22TNQ_1_0042.png,2015-02-22TNQ_1/
43,520.0,16.0,60.13431640625,235.0,466.0,16.0,51.307591145833335,230.0,631,69,2015-02-22TNQ_1_0043.png,2015-02-22TNQ_1/
44,520.0,16.0,60.13431640625,235.0,477.0,16.0,52.030559895833335,229.0,650,84,2015-02-22TNQ_1_0044.png,2015-02-22TNQ_1/
45,520.0,16.0,60.13431640625,235.0,488.0,16.0,52.812542317708335,229.0,628,67,2015-02-22TNQ_1_0045.png,2015-02-22TNQ_1/
46,520.0,16.0,60.13431640625,235.0,499.0,16.0,53.869482421875006,230.0,651,72,2015-02-22TNQ_1_0046.png,2015-02-22TNQ_1/
47,520.0,16.0,60.13431640625,235.0,509.0,16.0,54.582783203125004,229.0,643,64,2015-02-22TNQ_1_0047.png,2015-02-22TNQ_1/
48,520.0,16.0,60.13431640625,235.0,520.0,16.0,55.12454427083334,230.0,645,75,2015-02-22TNQ_1_0048.png,2015-02-22TNQ_1/
49,520.0,16.0,60.13431640625,235.0,1.0,16.0,0,0,0,0,2015-02-22TNQ_1_0050.png,2015-02-22TNQ_1/
50,520.0,16.0,60.13431640625,235.0,12.0,16.0,0,0,0,0,2015-02-22TNQ_1_0051.png,2015-02-22TNQ_1/
51,520.0,16.0,60.13431640625,235.0,23.0,16.0,10.550393880208334,24.0,44,22,2015-02-22TNQ_1_0052.png,2015-02-22TNQ_1/
52,520.0,16.0,60.13431640625,235.0,33.0,16.0,11.692356770833333,35.0,105,35,2015-02-22TNQ_1_0053.png,2015-02-22TNQ_1/
53,520.0,16.0,60.13431640625,235.0,44.0,16.0,12.911194661458333,45.0,233,26,2015-02-22TNQ_1_0054.png,2015-02-22TNQ_1/
54,520.0,16.0,60.13431640625,235.0,55.0,16.0,13.935475260416668,53.0,317,38,2015-02-22TNQ_1_0055.png,2015-02-22TNQ_1/
55,520.0,16.0,60.13431640625,235.0,66.0,16.0,14.993486328125002,60.0,366,32,2015-02-22TNQ_1_0056.png,2015-02-22TNQ_1/
56,520.0,16.0,60.13431640625,235.0,77.0,16.0,16.141376953125,70.0,401,30,2015-02-22TNQ_1_0057.png,2015-02-22TNQ_1/
57,520.0,16.0,60.13431640625,235.0,88.0,16.0,17.306650390625002,78.0,410,32,2015-02-22TNQ_1_0058.png,2015-02-22TNQ_1/
58,520.0,16.0,60.13431640625,235.0,98.0,16.0,18.420830078125,89.0,427,39,2015-02-22TNQ_1_0059.png,2015-02-22TNQ_1/
59,520.0,16.0,60.13431640625,235.0,109.0,16.0,19.506614583333334,100.0,446,44,2015-02-22TNQ_1_0060.png,2015-02-22TNQ_1/
60,520.0,16.0,60.13431640625,235.0,120.0,16.0,20.532766927083333,106.0,451,44,2015-02-22TNQ_1_0061.png,2015-02-22TNQ_1/
61,520.0,16.0,60.13431640625,235.0,131.0,16.0,21.76875651041667,116.0,469,49,2015-02-22TNQ_1_0062.png,2015-02-22TNQ_1/
62,520.0,16.0,60.13431640625,235.0,142.0,16.0,22.88831705729167,124.0,478,46,2015-02-22TNQ_1_0063.png,2015-02-22TNQ_1/
63,520.0,16.0,60.13431640625,235.0,152.0,16.0,23.83786783854167,130.0,496,44,2015-02-22TNQ_1_0064.png,2015-02-22TNQ_1/
64,520.0,16.0,60.13431640625,235.0,163.0,16.0,24.900250651041667,143.0,515,42,2015-02-22TNQ_1_0065.png,2015-02-22TNQ_1/
65,520.0,16.0,60.13431640625,235.0,174.0,16.0,26.124677734375002,147.0,498,51,2015-02-22TNQ_1_0066.png,2015-02-22TNQ_1/
66,520.0,16.0,60.13431640625,235.0,185.0,16.0,27.282532552083335,155.0,530,50,2015-02-22TNQ_1_0067.png,2015-02-22TNQ_1/
67,520.0,16.0,60.13431640625,235.0,196.0,16.0,28.470169270833335,161.0,522,49,2015-02-22TNQ_1_0068.png,2015-02-22TNQ_1/
68,520.0,16.0,60.13431640625,235.0,207.0,16.0,29.508089192708336,165.0,529,53,2015-02-22TNQ_1_0069.png,2015-02-22TNQ_1/
69,520.0,16.0,60.13431640625,235.0,217.0,16.0,30.497646484375004,169.0,556,47,2015-02-22TNQ_1_0070.png,2015-02-22TNQ_1/
70,520.0,16.0,60.13431640625,235.0,228.0,16.0,31.82819010416667,175.0,576,51,2015-02-22TNQ_1_0071.png,2015-02-22TNQ_1/
71,520.0,16.0,60.13431640625,235.0,239.0,16.0,32.99871744791667,178.0,565,49,2015-02-22TNQ_1_0072.png,2015-02-22TNQ_1/
72,520.0,16.0,60.13431640625,235.0,250.0,16.0,34.29951497395834,183.0,561,47,2015-02-22TNQ_1_0073.png,2015-02-22TNQ_1/
73,520.0,16.0,60.13431640625,235.0,261.0,16.0,35.48082682291667,185.0,574,51,2015-02-22TNQ_1_0074.png,2015-02-22TNQ_1/
74,520.0,16.0,60.13431640625,235.0,271.0,16.0,36.47521809895834,187.0,595,60,2015-02-22TNQ_1_0075.png,2015-02-22TNQ_1/
75,520.0,16.0,60.13431640625,235.0,282.0,16.0,37.529111328125005,187.0,594,61,2015-02-22TNQ_1_0076.png,2015-02-22TNQ_1/
76,520.0,16.0,60.13431640625,235.0,293.0,16.0,38.63342122395834,189.0,597,58,2015-02-22TNQ_1_0077.png,2015-02-22TNQ_1/
77,520.0,16.0,60.13431640625,235.0,304.0,16.0,39.352285156250005,188.0,627,56,2015-02-22TNQ_1_0078.png,2015-02-22TNQ_1/
78,520.0,16.0,60.13431640625,235.0,315.0,16.0,40.31660807291667,194.0,609,53,2015-02-22TNQ_1_0079.png,2015-02-22TNQ_1/
79,520.0,16.0,60.13431640625,235.0,325.0,16.0,41.23127604166667,203.0,622,58,2015-02-22TNQ_1_0080.png,2015-02-22TNQ_1/
80,520.0,16.0,60.13431640625,235.0,336.0,16.0,42.620312500000004,218.0,611,57,2015-02-22TNQ_1_0081.png,2015-02-22TNQ_1/
81,520.0,16.0,60.13431640625,235.0,347.0,16.0,43.587587890625,222.0,615,66,2015-02-22TNQ_1_0082.png,2015-02-22TNQ_1/
82,520.0,16.0,60.13431640625,235.0,358.0,16.0,44.455732421875005,224.0,640,65,2015-02-22TNQ_1_0083.png,2015-02-22TNQ_1/
83,520.0,16.0,60.13431640625,235.0,369.0,16.0,45.536728515625,224.0,657,66,2015-02-22TNQ_1_0084.png,2015-02-22TNQ_1/
84,520.0,16.0,60.13431640625,235.0,380.0,16.0,46.73953776041667,224.0,660,64,2015-02-22TNQ_1_0085.png,2015-02-22TNQ_1/
85,520.0,16.0,60.13431640625,235.0,390.0,16.0,47.653821614583336,224.0,653,63,2015-02-22TNQ_1_0086.png,2015-02-22TNQ_1/
86,520.0,16.0,60.13431640625,235.0,401.0,16.0,48.71507161458334,224.0,644,52,2015-02-22TNQ_1_0087.png,2015-02-22TNQ_1/
87,520.0,16.0,60.13431640625,235.0,412.0,16.0,49.60951497395833,225.0,644,65,2015-02-22TNQ_1_0088.png,2015-02-22TNQ_1/
88,520.0,16.0,60.13431640625,235.0,423.0,16.0,50.24367838541667,227.0,653,72,2015-02-22TNQ_1_0089.png,2015-02-22TNQ_1/
89,520.0,16.0,60.13431640625,235.0,434.0,16.0,50.94938151041667,227.0,647,73,2015-02-22TNQ_1_0090.png,2015-02-22TNQ_1/
90,520.0,16.0,60.13431640625,235.0,444.0,16.0,51.620540364583334,228.0,658,75,2015-02-22TNQ_1_0091.png,2015-02-22TNQ_1/
91,520.0,16.0,60.13431640625,235.0,455.0,16.0,52.46805338541667,228.0,665,67,2015-02-22TNQ_1_0092.png,2015-02-22TNQ_1/
92,520.0,16.0,60.13431640625,235.0,466.0,16.0,53.589886067708335,228.0,652,81,2015-02-22TNQ_1_0093.png,2015-02-22TNQ_1/
93,520.0,16.0,60.13431640625,235.0,477.0,16.0,54.331380208333336,228.0,658,82,2015-02-22TNQ_1_0094.png,2015-02-22TNQ_1/
94,520.0,16.0,60.13431640625,235.0,488.0,16.0,55.00814127604167,228.0,676,77,2015-02-22TNQ_1_0095.png,2015-02-22TNQ_1/
95,520.0,16.0,60.13431640625,235.0,499.0,16.0,55.50314127604167,229.0,667,65,2015-02-22TNQ_1_0096.png,2015-02-22TNQ_1/
96,520.0,16.0,60.13431640625,235.0,509.0,16.0,56.15249674479167,230.0,686,74,2015-02-22TNQ_1_0097.png,2015-02-22TNQ_1/
97,520.0,16.0,60.13431640625,235.0,520.0,16.0,56.99915364583334,231.0,681,76,2015-02-22TNQ_1_0098.png,2015-02-22TNQ_1/
0,531.0,16.0,64.6997265625,241.0,1.0,16.0,0,0,0,0,2015-02-22TNQ_1_0000.png,2015-02-22TNQ_0/
1,531.0,16.0,64.6997265625,241.0,12.0,16.0,10.564355468750001,21.0,31,9,2015-02-22TNQ_1_0001.png,2015-02-22TNQ_0/
2,531.0,16.0,64.6997265625,241.0,23.0,16.0,12.745885416666667,36.0,221,38,2015-02-22TNQ_1_0002.png,2015-02-22TNQ_0/
3,531.0,16.0,64.6997265625,241.0,33.0,16.0,14.658483072916667,49.0,342,54,2015-02-22TNQ_1_0003.png,2015-02-22TNQ_0/
4,531.0,16.0,64.6997265625,241.0,44.0,16.0,16.594886067708334,63.0,377,58,2015-02-22TNQ_1_0004.png,2015-02-22TNQ_0/
5,531.0,16.0,64.6997265625,241.0,55.0,16.0,18.459788411458334,76.0,409,64,2015-02-22TNQ_1_0005.png,2015-02-22TNQ_0/
6,531.0,16.0,64.6997265625,241.0,66.0,16.0,20.27672526041667,88.0,412,67,2015-02-22TNQ_1_0006.png,2015-02-22TNQ_0/
7,531.0,16.0,64.6997265625,241.0,77.0,16.0,22.360179036458334,104.0,410,71,2015-02-22TNQ_1_0007.png,2015-02-22TNQ_0/
8,531.0,16.0,64.6997265625,241.0,88.0,16.0,24.553597005208335,118.0,434,75,2015-02-22TNQ_1_0008.png,2015-02-22TNQ_0/
9,531.0,16.0,64.6997265625,241.0,98.0,16.0,26.21029296875,131.0,437,73,2015-02-22TNQ_1_0009.png,2015-02-22TNQ_0/
10,531.0,16.0,64.6997265625,241.0,109.0,16.0,27.969964192708336,145.0,450,78,2015-02-22TNQ_1_0010.png,2015-02-22TNQ_0/
11,531.0,16.0,64.6997265625,241.0,120.0,16.0,29.78799479166667,156.0,448,76,2015-02-22TNQ_1_0011.png,2015-02-22TNQ_0/
12,531.0,16.0,64.6997265625,241.0,131.0,16.0,31.974596354166668,172.0,461,82,2015-02-22TNQ_1_0012.png,2015-02-22TNQ_0/
13,531.0,16.0,64.6997265625,241.0,142.0,16.0,34.04613606770833,185.0,465,79,2015-02-22TNQ_1_0013.png,2015-02-22TNQ_0/
14,531.0,16.0,64.6997265625,241.0,152.0,16.0,35.77736979166667,192.0,474,95,2015-02-22TNQ_1_0014.png,2015-02-22TNQ_0/
15,531.0,16.0,64.6997265625,241.0,163.0,16.0,37.427236328125005,198.0,480,87,2015-02-22TNQ_1_0015.png,2015-02-22TNQ_0/
16,531.0,16.0,64.6997265625,241.0,174.0,16.0,38.87822265625,206.0,471,78,2015-02-22TNQ_1_0016.png,2015-02-22TNQ_0/
17,531.0,16.0,64.6997265625,241.0,185.0,16.0,40.83975911458334,213.0,497,87,2015-02-22TNQ_1_0017.png,2015-02-22TNQ_0/
18,531.0,16.0,64.6997265625,241.0,196.0,16.0,43.03805013020833,224.0,506,94,2015-02-22TNQ_1_0018.png,2015-02-22TNQ_0/
19,531.0,16.0,64.6997265625,241.0,207.0,16.0,44.917744140625004,229.0,519,95,2015-02-22TNQ_1_0019.png,2015-02-22TNQ_0/
20,531.0,16.0,64.6997265625,241.0,217.0,16.0,46.38742838541667,229.0,514,101,2015-02-22TNQ_1_0020.png,2015-02-22TNQ_0/
21,531.0,16.0,64.6997265625,241.0,228.0,16.0,47.880299479166666,230.0,534,103,2015-02-22TNQ_1_0021.png,2015-02-22TNQ_0/
22,531.0,16.0,64.6997265625,241.0,239.0,16.0,49.894541015625,231.0,537,105,2015-02-22TNQ_1_0022.png,2015-02-22TNQ_0/
23,531.0,16.0,64.6997265625,241.0,250.0,16.0,51.77117838541667,232.0,543,108,2015-02-22TNQ_1_0023.png,2015-02-22TNQ_0/
24,531.0,16.0,64.6997265625,241.0,261.0,16.0,53.30348958333334,232.0,542,105,2015-02-22TNQ_1_0024.png,2015-02-22TNQ_0/
25,531.0,16.0,64.6997265625,241.0,271.0,16.0,54.56369140625,232.0,576,100,2015-02-22TNQ_1_0025.png,2015-02-22TNQ_0/
26,531.0,16.0,64.6997265625,241.0,282.0,16.0,55.748759765625,232.0,572,91,2015-02-22TNQ_1_0026.png,2015-02-22TNQ_0/
27,531.0,16.0,64.6997265625,241.0,293.0,16.0,57.64981119791667,233.0,574,102,2015-02-22TNQ_1_0027.png,2015-02-22TNQ_0/
28,531.0,16.0,64.6997265625,241.0,304.0,16.0,59.43921549479167,234.0,591,96,2015-02-22TNQ_1_0028.png,2015-02-22TNQ_0/
29,531.0,16.0,64.6997265625,241.0,315.0,16.0,60.89545572916667,234.0,574,92,2015-02-22TNQ_1_0029.png,2015-02-22TNQ_0/
30,531.0,16.0,64.6997265625,241.0,325.0,16.0,62.08875325520834,235.0,569,94,2015-02-22TNQ_1_0030.png,2015-02-22TNQ_0/
31,531.0,16.0,64.6997265625,241.0,336.0,16.0,63.573154296875,235.0,595,85,2015-02-22TNQ_1_0031.png,2015-02-22TNQ_0/
32,531.0,16.0,64.6997265625,241.0,347.0,16.0,65.01825520833334,235.0,579,88,2015-02-22TNQ_1_0032.png,2015-02-22TNQ_0/
33,531.0,16.0,64.6997265625,241.0,358.0,16.0,66.62954101562501,236.0,587,84,2015-02-22TNQ_1_0033.png,2015-02-22TNQ_0/
34,531.0,16.0,64.6997265625,241.0,369.0,16.0,68.02427083333333,236.0,596,78,2015-02-22TNQ_1_0034.png,2015-02-22TNQ_0/
35,531.0,16.0,64.6997265625,241.0,380.0,16.0,69.29291341145834,236.0,612,80,2015-02-22TNQ_1_0035.png,2015-02-22TNQ_0/
36,531.0,16.0,64.6997265625,241.0,390.0,16.0,70.53947916666667,236.0,602,74,2015-02-22TNQ_1_0036.png,2015-02-22TNQ_0/
37,531.0,16.0,64.6997265625,241.0,401.0,16.0,71.81278320312501,235.0,620,69,2015-02-22TNQ_1_0037.png,2015-02-22TNQ_0/
38,531.0,16.0,64.6997265625,241.0,412.0,16.0,73.36713867187501,235.0,612,75,2015-02-22TNQ_1_0038.png,2015-02-22TNQ_0/
39,531.0,16.0,64.6997265625,241.0,423.0,16.0,74.58302734375,235.0,626,69,2015-02-22TNQ_1_0039.png,2015-02-22TNQ_0/
40,531.0,16.0,64.6997265625,241.0,434.0,16.0,75.787861328125,234.0,628,61,2015-02-22TNQ_1_0040.png,2015-02-22TNQ_0/
41,531.0,16.0,64.6997265625,241.0,444.0,16.0,76.89477864583334,235.0,641,58,2015-02-22TNQ_1_0041.png,2015-02-22TNQ_0/
42,531.0,16.0,64.6997265625,241.0,455.0,16.0,78.23548828125,234.0,625,68,2015-02-22TNQ_1_0042.png,2015-02-22TNQ_0/
43,531.0,16.0,64.6997265625,241.0,466.0,16.0,79.48381510416667,234.0,645,59,2015-02-22TNQ_1_0043.png,2015-02-22TNQ_0/
44,531.0,16.0,64.6997265625,241.0,477.0,16.0,80.68483072916668,233.0,634,50,2015-02-22TNQ_1_0044.png,2015-02-22TNQ_0/
45,531.0,16.0,64.6997265625,241.0,488.0,16.0,81.6332421875,233.0,649,47,2015-02-22TNQ_1_0045.png,2015-02-22TNQ_0/
46,531.0,16.0,64.6997265625,241.0,499.0,16.0,83.00373697916667,233.0,636,45,2015-02-22TNQ_1_0046.png,2015-02-22TNQ_0/
47,531.0,16.0,64.6997265625,241.0,509.0,16.0,84.27693033854167,232.0,648,45,2015-02-22TNQ_1_0047.png,2015-02-22TNQ_0/
48,531.0,16.0,64.6997265625,241.0,520.0,16.0,85.33012044270833,232.0,642,50,2015-02-22TNQ_1_0048.png,2015-02-22TNQ_0/
49,531.0,16.0,64.6997265625,241.0,1.0,16.0,0,0,0,0,2015-02-22TNQ_1_0050.png,2015-02-22TNQ_0/
50,531.0,16.0,64.6997265625,241.0,12.0,16.0,9.867945963541667,18.0,2,6,2015-02-22TNQ_1_0051.png,2015-02-22TNQ_0/
51,531.0,16.0,64.6997265625,241.0,23.0,16.0,11.460087890625001,28.0,83,24,2015-02-22TNQ_1_0052.png,2015-02-22TNQ_0/
52,531.0,16.0,64.6997265625,241.0,33.0,16.0,12.906650390625002,37.0,229,42,2015-02-22TNQ_1_0053.png,2015-02-22TNQ_0/
53,531.0,16.0,64.6997265625,241.0,44.0,16.0,14.318564453125001,47.0,320,49,2015-02-22TNQ_1_0054.png,2015-02-22TNQ_0/
54,531.0,16.0,64.6997265625,241.0,55.0,16.0,15.687194010416668,57.0,363,55,2015-02-22TNQ_1_0055.png,2015-02-22TNQ_0/
55,531.0,16.0,64.6997265625,241.0,66.0,16.0,17.08673502604167,65.0,385,63,2015-02-22TNQ_1_0056.png,2015-02-22TNQ_0/
56,531.0,16.0,64.6997265625,241.0,77.0,16.0,18.714104817708336,76.0,402,62,2015-02-22TNQ_1_0057.png,2015-02-22TNQ_0/
57,531.0,16.0,64.6997265625,241.0,88.0,16.0,20.24676432291667,88.0,414,68,2015-02-22TNQ_1_0058.png,2015-02-22TNQ_0/
58,531.0,16.0,64.6997265625,241.0,98.0,16.0,21.323662109375,95.0,419,66,2015-02-22TNQ_1_0059.png,2015-02-22TNQ_0/
59,531.0,16.0,64.6997265625,241.0,109.0,16.0,22.403082682291668,103.0,414,65,2015-02-22TNQ_1_0060.png,2015-02-22TNQ_0/
60,531.0,16.0,64.6997265625,241.0,120.0,16.0,24.159534505208335,115.0,425,75,2015-02-22TNQ_1_0061.png,2015-02-22TNQ_0/
61,531.0,16.0,64.6997265625,241.0,131.0,16.0,25.704293619791667,127.0,436,67,2015-02-22TNQ_1_0062.png,2015-02-22TNQ_0/
62,531.0,16.0,64.6997265625,241.0,142.0,16.0,27.279218750000002,138.0,449,72,2015-02-22TNQ_1_0063.png,2015-02-22TNQ_0/
63,531.0,16.0,64.6997265625,241.0,152.0,16.0,28.510364583333335,146.0,447,62,2015-02-22TNQ_1_0064.png,2015-02-22TNQ_0/
64,531.0,16.0,64.6997265625,241.0,163.0,16.0,29.88709635416667,156.0,454,76,2015-02-22TNQ_1_0065.png,2015-02-22TNQ_0/
65,531.0,16.0,64.6997265625,241.0,174.0,16.0,31.47880533854167,168.0,455,87,2015-02-22TNQ_1_0066.png,2015-02-22TNQ_0/
66,531.0,16.0,64.6997265625,241.0,185.0,16.0,33.1807421875,177.0,463,75,2015-02-22TNQ_1_0067.png,2015-02-22TNQ_0/
67,531.0,16.0,64.6997265625,241.0,196.0,16.0,34.352552083333336,182.0,472,70,2015-02-22TNQ_1_0068.png,2015-02-22TNQ_0/
68,531.0,16.0,64.6997265625,241.0,207.0,16.0,35.56679361979167,187.0,475,91,2015-02-22TNQ_1_0069.png,2015-02-22TNQ_0/
69,531.0,16.0,64.6997265625,241.0,217.0,16.0,36.623118489583334,192.0,472,80,2015-02-22TNQ_1_0070.png,2015-02-22TNQ_0/
70,531.0,16.0,64.6997265625,241.0,228.0,16.0,38.37816080729167,201.0,483,89,2015-02-22TNQ_1_0071.png,2015-02-22TNQ_0/
71,531.0,16.0,64.6997265625,241.0,239.0,16.0,39.88281901041667,209.0,489,86,2015-02-22TNQ_1_0072.png,2015-02-22TNQ_0/
72,531.0,16.0,64.6997265625,241.0,250.0,16.0,41.161878255208336,213.0,505,95,2015-02-22TNQ_1_0073.png,2015-02-22TNQ_0/
73,531.0,16.0,64.6997265625,241.0,261.0,16.0,42.322024739583334,219.0,509,93,2015-02-22TNQ_1_0074.png,2015-02-22TNQ_0/
74,531.0,16.0,64.6997265625,241.0,271.0,16.0,43.12474934895834,220.0,506,96,2015-02-22TNQ_1_0075.png,2015-02-22TNQ_0/
75,531.0,16.0,64.6997265625,241.0,282.0,16.0,44.98603841145834,228.0,518,82,2015-02-22TNQ_1_0076.png,2015-02-22TNQ_0/
76,531.0,16.0,64.6997265625,241.0,293.0,16.0,46.27097330729167,228.0,514,102,2015-02-22TNQ_1_0077.png,2015-02-22TNQ_0/
77,531.0,16.0,64.6997265625,241.0,304.0,16.0,47.70848307291667,229.0,525,99,2015-02-22TNQ_1_0078.png,2015-02-22TNQ_0/
78,531.0,16.0,64.6997265625,241.0,315.0,16.0,48.925878906250006,230.0,527,87,2015-02-22TNQ_1_0079.png,2015-02-22TNQ_0/
79,531.0,16.0,64.6997265625,241.0,325.0,16.0,50.19376302083334,230.0,535,104,2015-02-22TNQ_1_0080.png,2015-02-22TNQ_0/
80,531.0,16.0,64.6997265625,241.0,336.0,16.0,51.36725260416667,231.0,532,91,2015-02-22TNQ_1_0081.png,2015-02-22TNQ_0/
81,531.0,16.0,64.6997265625,241.0,347.0,16.0,52.709697265625,231.0,549,104,2015-02-22TNQ_1_0082.png,2015-02-22TNQ_0/
82,531.0,16.0,64.6997265625,241.0,358.0,16.0,53.77786783854167,231.0,550,102,2015-02-22TNQ_1_0083.png,2015-02-22TNQ_0/
83,531.0,16.0,64.6997265625,241.0,369.0,16.0,55.08428059895834,232.0,555,106,2015-02-22TNQ_1_0084.png,2015-02-22TNQ_0/
84,531.0,16.0,64.6997265625,241.0,380.0,16.0,56.35365559895833,231.0,577,105,2015-02-22TNQ_1_0085.png,2015-02-22TNQ_0/
85,531.0,16.0,64.6997265625,241.0,390.0,16.0,57.27591145833334,232.0,562,109,2015-02-22TNQ_1_0086.png,2015-02-22TNQ_0/
86,531.0,16.0,64.6997265625,241.0,401.0,16.0,58.480732421875004,233.0,562,97,2015-02-22TNQ_1_0087.png,2015-02-22TNQ_0/
87,531.0,16.0,64.6997265625,241.0,412.0,16.0,59.55513020833334,232.0,568,85,2015-02-22TNQ_1_0088.png,2015-02-22TNQ_0/
88,531.0,16.0,64.6997265625,241.0,423.0,16.0,60.08553385416667,232.0,575,88,2015-02-22TNQ_1_0089.png,2015-02-22TNQ_0/
89,531.0,16.0,64.6997265625,241.0,434.0,16.0,61.272236328125004,233.0,582,82,2015-02-22TNQ_1_0090.png,2015-02-22TNQ_0/
90,531.0,16.0,64.6997265625,241.0,444.0,16.0,62.60925130208334,233.0,588,96,2015-02-22TNQ_1_0091.png,2015-02-22TNQ_0/
91,531.0,16.0,64.6997265625,241.0,455.0,16.0,55.16708658854167,231.0,583,110,2015-02-22TNQ_1_0092.png,2015-02-22TNQ_0/
92,531.0,16.0,64.6997265625,241.0,466.0,16.0,49.62875325520834,228.0,531,102,2015-02-22TNQ_1_0093.png,2015-02-22TNQ_0/
93,531.0,16.0,64.6997265625,241.0,477.0,16.0,50.23918294270834,229.0,538,99,2015-02-22TNQ_1_0094.png,2015-02-22TNQ_0/
94,531.0,16.0,64.6997265625,241.0,488.0,16.0,51.02116536458334,229.0,540,94,2015-02-22TNQ_1_0095.png,2015-02-22TNQ_0/
95,531.0,16.0,64.6997265625,241.0,499.0,16.0,52.95354166666667,230.0,553,100,2015-02-22TNQ_1_0096.png,2015-02-22TNQ_0/
96,531.0,16.0,64.6997265625,241.0,509.0,16.0,53.74454427083334,229.0,564,103,2015-02-22TNQ_1_0097.png,2015-02-22TNQ_0/
97,531.0,16.0,64.6997265625,241.0,520.0,16.0,53.94698567708334,229.0,560,105,2015-02-22TNQ_1_0098.png,2015-02-22TNQ_0/
98,531.0,16.0,64.6997265625,241.0,1.0,16.0,0,0,0,0,2015-02-22TNQ_1_0100.png,2015-02-22TNQ_0/
99,531.0,16.0,64.6997265625,241.0,12.0,16.0,0,0,0,0,2015-02-22TNQ_1_0101.png,2015-02-22TNQ_0/
100,531.0,16.0,64.6997265625,241.0,23.0,16.0,10.278414713541668,22.0,32,12,2015-02-22TNQ_1_0102.png,2015-02-22TNQ_0/
101,531.0,16.0,64.6997265625,241.0,33.0,16.0,11.105986328125,27.0,78,54,2015-02-22TNQ_1_0103.png,2015-02-22TNQ_0/
102,531.0,16.0,64.6997265625,241.0,44.0,16.0,11.989446614583334,32.0,178,38,2015-02-22TNQ_1_0104.png,2015-02-22TNQ_0/
103,531.0,16.0,64.6997265625,241.0,55.0,16.0,13.1486328125,40.0,261,41,2015-02-22TNQ_1_0105.png,2015-02-22TNQ_0/
104,531.0,16.0,64.6997265625,241.0,66.0,16.0,14.291647135416667,48.0,332,47,2015-02-22TNQ_1_0106.png,2015-02-22TNQ_0/
105,531.0,16.0,64.6997265625,241.0,77.0,16.0,15.285475260416668,54.0,347,51,2015-02-22TNQ_1_0107.png,2015-02-22TNQ_0/
106,531.0,16.0,64.6997265625,241.0,88.0,16.0,16.27259765625,61.0,365,55,2015-02-22TNQ_1_0108.png,2015-02-22TNQ_0/
107,531.0,16.0,64.6997265625,241.0,98.0,16.0,17.284342447916668,68.0,404,60,2015-02-22TNQ_1_0109.png,2015-02-22TNQ_0/
108,531.0,16.0,64.6997265625,241.0,109.0,16.0,18.460986328125003,78.0,411,63,2015-02-22TNQ_1_0110.png,2015-02-22TNQ_0/
109,531.0,16.0,64.6997265625,241.0,120.0,16.0,19.486497395833336,85.0,413,64,2015-02-22TNQ_1_0111.png,2015-02-22TNQ_0/
110,531.0,16.0,64.6997265625,241.0,131.0,16.0,20.384280598958334,89.0,409,59,2015-02-22TNQ_1_0112.png,2015-02-22TNQ_0/
